DateTime,Actual,Baseline,Savings_kW,Savings_kWh,Cumulative_Savings_kWh
2023-05-22 23:30:00,642.7265,772.0345,129.308,64.654,64.654
2023-05-23 00:00:00,633.5466666666667,656.9084,23.36173333333329,11.680866666666645,76.33486666666664
2023-05-23 00:30:00,625.2681666666666,574.73486,-50.53330666666659,-25.266653333333295,51.06821333333335
2023-05-23 01:00:00,588.2041666666667,617.74286,29.5386933333333,14.76934666666665,65.83756
2023-05-23 01:30:00,557.2813333333334,554.67426,-2.6070733333333465,-1.3035366666666732,64.53402333333332
2023-05-23 02:00:00,542.3046666666667,514.2153,-28.089366666666706,-14.044683333333353,50.48933999999997
2023-05-23 02:30:00,547.2033333333334,508.75085,-38.45248333333336,-19.22624166666668,31.26309833333329
2023-05-23 03:00:00,526.804,508.68103,-18.122969999999953,-9.061484999999976,22.201613333333313
2023-05-23 03:30:00,519.2425,475.32974,-43.912759999999935,-21.956379999999967,0.24523333333334563
2023-05-23 04:00:00,531.6401666666667,500.67374,-30.966426666666678,-15.483213333333339,-15.237979999999993
2023-05-23 04:30:00,522.6828333333333,532.25696,9.574126666666757,4.7870633333333785,-10.450916666666615
2023-05-23 05:00:00,535.2361666666667,535.2171,-0.01906666666673118,-0.00953333333336559,-10.46044999999998
2023-05-23 05:30:00,524.7585,584.7715,60.01299999999992,30.00649999999996,19.54604999999998
2023-05-23 06:00:00,546.3731666666666,676.4284,130.05523333333338,65.02761666666669,84.57366666666667
2023-05-23 06:30:00,784.8785000000001,1075.1664,290.2878999999999,145.14394999999996,229.71761666666663
2023-05-23 07:00:00,1901.89125,1785.0707,-116.82054999999991,-58.410274999999956,171.30734166666667
2023-05-23 07:30:00,3018.904,2983.5718,-35.33219999999983,-17.666099999999915,153.64124166666676
2023-05-23 08:00:00,3325.461333333333,3083.908,-241.55333333333328,-120.77666666666664,32.864575000000116
2023-05-23 08:30:00,3332.224166666667,3284.4487,-47.775466666666944,-23.887733333333472,8.976841666666644
2023-05-23 09:00:00,3474.8885,3424.0198,-50.86869999999999,-25.434349999999995,-16.45750833333335
